RowID,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,NetProfit,Adjusted_Profit,ROI,sales,title_match,is_exact_ean_strict,Brand_Match,RSU,Pack_Verdict,Category,SubCategory,Filter_Reason
642,LARGE CLAW HAIR CLIP.2 ASSORTED COLOURS.,"Kitsch Large Assorted Hair Clips for Women, Medium Open Shape Hair Claw Clips for Thick Hair, Flat Lay Hair Clip & Big Octopus Claw Clip for Teen Girls, Hair Styling Accessories, 3 pcs",5050565762825,nan,B0BJS1QDSM,3.27625,3.27625,0.023570143884891998,800,0.24107142857142858,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
643,GIFTMAKER CARD PEG HOLDERS NOVELTY PACK OF 18,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",5012128616754,nan,B0D7T8LTNV,3.27625,3.27625,0.023570143884891998,300,0.23728813559322035,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
644,ADORN GLASS OIL DISPENSER 250ML,Olietta Oil Dispenser Borosilicate Glass Olive Oil Bottle - 250ml Non Drip Dispenser - Leak Proof Pourer Vinegar Drizzler - Easy Clean Drip Free Bottles for Kitchen,6923456815117,5060784780081,B08PHWB5RK,2.82833333333333,2.82833333333333,0.0235694444444444,50,0.2153846153846154,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
645,PHOODS FOIL TRAY SMALL ROASTER,"10-Pack Disposable Aluminum Foil Baking Trays - Food Storage Catering Aluminum Foil Tray - Containers for Meal Prep, Cooking, Baking, Roasting, BBQ, Freezer Storage - 32cm x 20cm x 3.3cm",5060357993412,nan,B0CN1KT83C,3.26208333333333,-5.80991666666667,0.023468225419664198,900,0.25925925925925924,False,,10.0,BUNDLE (10x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
646,SECURPAK DRYWALL SCREWS BLACK 3.5X65MM,TIMCO PH2 Philips Drywall Screws - 3.5 x 32 - Black - Box of 1000,5019923203592,nan,B0014FFGTK,2.83291666666666,2.83291666666666,0.0234125344352617,50,0.46601941747572817,False,,1.0,1:1 Match,NEEDS_VERIFICATION,CHECK,Moderate title match - verify brand
647,PPS PLASTIC CUTLERY HEAVY DUTY 50 FORKS BLACK,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",50304811950239,nan,B0DPNM9J3L,3.06166666666666,-132.82633333333334,0.0233715012722646,50,0.3333333333333333,False,,150.0,BUNDLE (150x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
648,PPS PLASTIC CUTLERY HEAVY DUTY 50 SPOONS BLACK,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",50304811950246,nan,B0DPNM9J3L,3.06166666666666,-132.82633333333334,0.0233715012722646,50,0.35071090047393366,False,,150.0,BUNDLE (150x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
649,PRIMA DINNER PLATE WHITE 10INCH,"Best House | 6 Pcs Opalware Dinner Plates Round | 10""/25.5 cm | Set of 6 Pcs | White | Microwave, Oven, and Dishwasher Safe, Opal Dinnerware Set, Lightweight for Everyday & Party Use",5038673190235,nan,B0DR2XPS27,3.76166666666666,-2.5983333333333403,0.0233643892339544,200,0.2347417840375587,False,,6.0,BUNDLE (6x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
650,BRIGHT & HOMELY LUXURY CAT RADIATOR BED CREAM,"Petlicity Snuggle Padded Cat Radiator Bed - Machine Washable Fleece Cover and Foldable Arms Cat Hammock - Radiator Beds for Indoor Cats, Dogs and Small Pets - Beige",5050796006583,5056295313122,B0FXBLZZHL,6.47833333333333,6.47833333333333,0.0233033573141486,400,0.2679425837320574,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
651,BETTINA TOILET BRUSH SET WHITE,"Toilet Brushes Set - White Plastic Toilet Cleaner Brushes with 4 Replaceable Brush Heads, Ergonomic Handle & Soft Flexible Bristles for Home&Hotel Bathroom Toilet Cleaning",5052578010603,nan,B0DSMKZYGD,3.70166666666666,3.70166666666666,0.0232809224318658,50,0.21890547263681592,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
652,HOBBY DIAMOND TOOTH BRUSH HOLDER,"Toothbrush Holder Anti-slip Electric Toothbrush Holder For Bathroom Countertop, 4 Compartments Detachable Toothbrush Caddy With Drainage For Family",8694064018693,nan,B0CTHJJK2S,2.885,2.885,0.023266129032258,700,0.18994413407821228,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
653,DISH STILO 13CM,"SUPER KITCHEN Large Silicone Dish Drying Mats Thickness with a Multifunctional Silicone Scrubber for Countertop,Heat Resistant Trivet,Draining Board Mat, 17.7 x 15.7inch, Grey",8414926479840,nan,B07H2729JV,3.06291666666666,3.06291666666666,0.0232039141414141,200,0.12631578947368421,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
654,PRIMA STAINLESS STEEL EGG SLICER,Multi Function Stainless Steel Egg Slicer for Hard Boiled Eggs Dishwasher Safe Heavy Duty Egg Cutter Kitchen Helper,5038673182711,nan,B08RZF2W2V,4.00833333333333,4.00833333333333,0.023169556840077,100,0.38095238095238093,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
655,"MASON SHELF BRACKETS 10x12"" 2 PIECES","10 Pieces Shelf Brackets Heavy Duty, Wall Mounted Triangle Shelving Brackets, 90 Degree Right Angle Shelf Supporters Brace Brackets, for Living Room Bedroom (10 PCS Black 150x95 mm/6x3.7 inch)",5060298505774,nan,B0DGQB41LL,3.215,3.215,0.0231294964028777,500,0.20175438596491227,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
656,PPS PLASTIC KNIVES HEAVY DUTY BLACK 50PCS,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",5030481950223,nan,B0DPNM9J3L,3.05166666666666,-134.62433333333337,0.0231186868686868,50,0.2621359223300971,False,,150.0,BUNDLE (150x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
657,SUMMER TILE FRAGRANCE OIL15ML,"PHATOIL Vanilla Essential Oil 100ml - 100% Pure and Natural Premium Grade Vanilla Oil for Home Aromatherapy, Diffusers, Skin Care, Soap and Candle Making",5024418445616,nan,B0F66Y7NK3,3.25625,3.25625,0.0230939716312056,300,0.13186813186813187,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
658,BRASS PADLOCK 30MM,"Yale - Y110B/30/115/2 Standard Security 30mm Brass Padlock, Pack of 2 - Open Hardened Steel Shackle - 3 keyed Alike Keys",5056338356680,5052847099421,B0856PHCLV,3.20166666666666,2.19366666666666,0.0230335731414868,100,0.21739130434782608,False,,2.0,BUNDLE (2x) - OK,EXCLUDED,WEAK,Weak evidence
659,FLORAL FABRIC REFRESHER 500ML MAGNOLIA,"2 x 10 Litres AdBlue with Pour Spout | Premium Diesel Exhaust Fluid (DEF) | Reduces Emissions, Improves Engine Efficiency & Protects SCR Systems | ISO 22241 Certified (2 x 10 Litres)",5061031651604,5061016731420,B0FXSBK6MT,3.635,3.635,0.023006329113924,50,0.1,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
660,MASON NAIL ASSORTMENT 124 PIECES,"Brackit 2,000 Piece Nail Assortment Set with Storage Case â€“ Including Wire Nails, Brad Nails & Tacks - For DIY, Craft, Masonry, Woodwork, DÃ©cor",5060298503633,5060424641734,B07B3ZJ83Y,3.19166666666666,3.19166666666666,0.0229616306954436,100,0.2696629213483146,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
661,SEALAPACK GREASEPROOF PAPER 10M,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",5050375114500,5016743105204,B0D7T8LTNV,3.685,3.685,0.0228881987577639,300,0.12612612612612611,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
662,SPLATTER SCREEN GUARD 2PC SILVER 24/28CM,"Snowyee Splatter Screen for Frying Pan, Grease Splatter Guard Stainless Steel Large 13â€ and Small 10â€ Shield (2 in 1 Set)",5055490653613,766415013447,B087M744WZ,3.79166666666666,3.79166666666666,0.0228413654618473,300,0.32727272727272727,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
663,KINGFISHER FOIL 3 DISH & LIDS LARGE,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",5013478157225,5060357992217,B07GZGXQYG,4.53499999999999,-2.3770000000000095,0.022788944723618,200,0.1981981981981982,False,,5.0,BUNDLE (5x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
664,PPS NAPKINS 1PLY WHITE 30X30CM 100PCS,"500 x White Serviettes Paper Napkins (30 x 30 cm) 1-Ply Strong Serviettes, Super Soft Paper Tissues, Cocktail Napkins, Disposable Napkins - Best for Christmas, Parties, Halloween, Thanksgiving",5030481990441,678506500029,B0C5M29WYX,2.39166666666666,2.39166666666666,0.022777777777777702,700,0.2183406113537118,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
665,RUSSELL HOBBS COLOGNE CUTLERY SET 16 PIECE,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",5054061446623,705736912404,B0DN6BWS36,44.005,44.005,0.0227416020671834,50,0.23963133640552994,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
666,NOVA PANARAMA HIBALL GLASS 320ML 3PK,"Highball Drinking Tumbler Glasses Set of 4, 320ml Official Coca Cola Contour Glasses, Retro Highball Glass for Coke, Soda, Water, Gin & Juice - Includes 2ply Paper Napkins",8964044321137,5056623771273,B0FP5C41GP,4.18166666666666,3.6656666666666604,0.022726449275362298,100,0.2608695652173913,False,,1.3333333333333333,BUNDLE (1x) - OK,EXCLUDED,WEAK,Weak evidence
667,SECURPAK HAT & COAT HOOK BP50MM,10 Pack of Double Hat and Coat Hooks Aluminium Dress Robe Garment Hangers Hook,5019923200683,nan,B01H2SXVNU,2.74791666666666,-4.38008333333334,0.0227100550964187,100,0.3853211009174312,False,,10.0,BUNDLE (10x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
668,PETS PLAY RUBBER BALLS,Pets & Play Squeaky Dog Ball 6 Pack | Upgraded Durable Dog Balls | Strong & Sturdy | Bouncy Rubber Dog Toys for Training & Boredom | Chew Dog Ball Multipack | Xmas Present Gift | Small & Medium Dogs,5050375087262,5070002961543,B0DPR6ZD18,4.035,-3.3449999999999998,0.0226685393258427,900,0.2,False,,6.0,BUNDLE (6x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
669,THL BROOM & HANDLE SOFT ZP156,Soft Broom Indoor Sweeping Broom Brush with Stainless Steel Handle - The Perfect Indoor Sweeping Kitchen Floor Brush for Your House - The Long Handled Sweeper (Green),8697409840546,5060507280683,B07H5HVHNL,4.165,4.165,0.0226358695652174,100,0.20512820512820512,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
670,THE BIG CHEESE NEO ZAP ELECTRONIC RAT KILLER REFILL,"The Big Cheese Ultra Power - Electronic Mouse Killer, Quick, Effective Humane - Professional Electric Mouse Trap that Kills Instantly - Safe, Hygienic Zapper - Indoor Battery Powered Electric Trap",5036200127242,nan,B00TU1VL08,6.67458333333333,6.67458333333333,0.0226257062146892,200,0.3481781376518219,False,THE BIG CHEESE,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,-
671,PPS DRINK CUPS RIPPLE 4OZ ESPRESSO PACK OF 25 (NO LIDS),Disposable Paper Hot Coffee Tea Drinking Espresso Cups 4oz - 118ml (100 Pack),5030481970580,5060659230147,B07XTPDF3T,2.84833333333333,0.29233333333333,0.0226058201058201,200,0.36363636363636365,False,,4.0,BUNDLE (4x) - OK,EXCLUDED,WEAK,Weak evidence
672,URBAN LIVING DOUBLE GARMENT RACK,"Clothes Rail - Double-Rod Clothes Rack with Built-In Hooks & Shelves, Multi-Functional Clothing Rail for Bedroom, Living Room, Entryway, 106 x 39 x 153cm, Black",5414886216946,nan,B0FGQBPCHJ,18.9366666666666,18.9366666666666,0.022597454256165397,100,0.22916666666666666,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
673,APOLLO PASTRY/BISCUIT CUTTERS,"HULISEN Cookie Cutters Set (5 Pieces/Set), Stainless Steel Scone Cutters with Handles, Round Pastry Cutters Circle Biscuit Cutters Set for Baking, Professional Dough Cutter Tool.",5026180098717,739750148969,B074W66D85,4.005,4.005,0.0225,700,0.25120772946859904,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
674,PRIMA SHOE RACK WOODEN TWO TIER WALNUT,"LEMIKKLE Shoe Rack, Oak Wooden Shoe Storage Rack, 2 Tier Stainless Steel Expandable Design, Ideal for Small Shoe Rack for Narrow Space, Suitable for Entrances, Garages, Bedrooms, Cloakrooms",5038673413181,nan,B0CJ8MGXPH,10.9116666666666,10.9116666666666,0.022451989026063098,200,0.18502202643171806,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
675,PPS BAGASSE PLATE 26CM 10 PIECES,Disposable Paper Plate 10 Inch Heavy Duty Strong Bagasse Compostable Eco-Friendly Natural Sugarcane Fibers Round Plates for Hot & Cold Food Catering BirthdayDinner Party Office Picnic BBQs 50 Plates,5030481985348,5055860666595,B0F74F4K4H,2.86833333333333,2.86833333333333,0.0224088541666666,200,0.21739130434782608,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
676,APOLLO STAINLESS STEEL BREAD KNIFE,"Wooden Bread Bow Knife, Serrated Bread Bow Cutter, Stainless Steel Sourdough Bread Knife, Professional Bread Knife Cutter with Wooden Handle for Homemade Bread Sourdough Bagel Cake Fruit",5026180053938,6953087007568,B0D83Z7HYQ,4.74833333333333,4.74833333333333,0.022397798742138302,200,0.2818181818181818,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
677,TIDYZ PEDAL BIN LINERS 40 WHITE TIE HANDLE 15L,Tidyz 6 Packs Of 40 White Plastic Bin Bags - Fits 15L Pedal Bin - Extra Strong Tie Handle - 240 Bags Total,5025364000652,8800202181437,B07F2MFZT5,2.72666666666666,2.72666666666666,0.0223497267759562,500,0.39473684210526316,False,TIDYZ,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,-
678,TIDYZ COMPOSTABLE 15 BAGS 10LTR,Tidyz 6 Packs Of 40 White Plastic Bin Bags - Fits 15L Pedal Bin - Extra Strong Tie Handle - 240 Bags Total,5025364006043,8800202181437,B07F2MFZT5,2.72666666666666,2.72666666666666,0.0223497267759562,500,0.32116788321167883,False,TIDYZ,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,-
679,PRO MINI /CAKE FORK 6PC STAINLESS STEEL,"YUEMING 6pc Stainless Steel Dessert Forks, Perfect for Cake, Fruit, Salad, Mini Cakes & More",5055490604943,798789903611,B08S3VBBM5,2.71833333333333,2.71833333333333,0.0222814207650273,50,0.3511450381679389,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
680,FESTIVE MAGIC VINTAGE RIBBON 63MM X 2.7M,"Christmas Velvet Ribbon - Thick Red Wired 9m Edge 63mm Wide for Gift Wrapping, Crafting, Christmas Tree Decorations, Xmas Party Gifts, Wreath, Wedding Supplies",nan,nan,B0D9JBXSXQ,2.845,2.845,0.0222265625,500,0.21105527638190955,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
681,BRIGHT & HOMELY SAUCEPAN NON STICK COOKWARE SET 6PCS,"11Pcs Pots and Pans Set, Nonstick Cookware Sets, White Granite Induction Cookware Non Stick Cooking Set w/Frying Pans & Saucepans",5050796010283,nan,B0FCBVZXPB,18.6066666666666,-75.35333333333341,0.022203659506762098,50,0.35359116022099446,False,,11.0,BUNDLE (11x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
682,RSW NON-STICK PIZZA TRAY 33CM,"Samuel Groves Pack of 2 Pizza Pan, Pizza Tray, Large 13 Inch (33cm) Non Stick Coating Oven Round Crisper, Pizza Baking Tray, Pizza Trays for Oven Non Stick Made in England",5015302478421,nan,B07DQNZT2D,3.70458333333333,2.36058333333333,0.0221831337325349,400,0.21,False,,2.0,BUNDLE (2x) - OK,EXCLUDED,WEAK,Weak evidence
683,PUREBREED PROTEIN STRIPS DUCK 150G,"Pets Purest Duck Dog Treats, Air-Dried Strip Duck Fillets for Dogs - 100% Natural Dog Chews, Grain Free, High Protein, Raw Treats Suitable for Puppy & Senior - 100g",5056683915631,nan,B0F5BPWQG5,3.21625,3.21625,0.022181034482758603,100,0.25252525252525254,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
684,FIT FOR THE JOB  DUST SHEET ROLL,Stapler Plier Stapler with 1000 Staples and Remover Set 20 Sheets Capacity Full Desktop Office Size Work,5019200130771,656664855519,B077R25DCR,7.025,7.025,0.022091194968553402,100,0.25,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
685,TETRION EASY SPRAY PAINT HI BUILD PRIMER GREY 400ML,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",5010373023129,nan,B082G91T8Q,7.99166666666666,7.99166666666666,0.0220156106519742,50,0.22950819672131148,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
686,HOBBY 3PC RATTAN MIDI BASKET,"PALUDO Set of 3 Storage Baskets, 3 Sizes Wicker Bathroom Basket, Small Natural Paper Rope Changing Basket, Woven Hamper Baskets for Shelves, Cosmetics, Makeup, Toys, Table Organiser",8694064001084,647581479193,B0CL357T9V,5.60833333333333,0.80833333333333,0.021993464052287498,100,0.12440191387559808,False,,3.0,BUNDLE (3x) - OK,EXCLUDED,WEAK,Weak evidence
687,GOODYEAR COMPRESSED SPONGE,"Microfibre Car Wash Mitt - Ultra-Soft, Super Absorbent & Scratch-Free Wash Mitt Glove for Car Washing, Lightweight & Durable, Safer Than Sponge & Wash Cloths, Effectively Traps Dirt-2 Pack",5055441449203,5070000237756,B0DFYZCCHP,3.04833333333333,2.04033333333333,0.0219304556354916,200,0.17757009345794392,False,,2.0,BUNDLE (2x) - OK,EXCLUDED,WEAK,Weak evidence
688,COSMETIC MIRROR 8X15X10CM,"15X Magnifying Makeup Mirror for Desk Double Sided 1X/15X Desk Mirror,Portable Table Small Standing Magnifying for Cosmetic",8711252162959,nan,B0CW2T4661,2.79166666666666,2.79166666666666,0.0218098958333333,300,0.10810810810810811,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
689,ALBERO COLANDER 31CM,"Herogo Stainless Steel Colander, 24 cm Square Metal Kitchen Colanders with Handle, Micro-Perforated Strainer for Draining Food Pasta Fruit Vegetable, Smooth Edge and Elevated Feet, Dishwasher Safe",8414826111412,nan,B0FDFL3T5Q,3.39833333333333,3.39833333333333,0.021784188034188003,50,0.1388888888888889,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
690,OVEN LOVE BAKING DISH OVAL IMPERIAL BLUE 0.19L,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",5018705740287,5016743105204,B0D7T8LTNV,3.625,3.625,0.0217065868263473,300,0.08438818565400844,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
691,SCHOTT ZWIESEL WHITE WINE GLASS 407ML SET OF 2,"Schott Zwiesel Pure Glassware - White Wine Glasses - Set of 2, 408ml Capacity, Tritan Glass, Dishwasher Safe.",4001836065665,5023041541245,B073XQYNQT,7.17833333333333,7.17833333333333,0.0214920159680638,200,0.5290322580645161,False,SCHOTT ZWIESEL,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,-
692,FOUR SEASONS COOKING LINER 33CMX45CM,"Linda's Essentials Extra Large Oven Liners for Bottom of Oven (3 Pack) - Universal Non-Stick Liner for Fan Assisted Cooking, 58.4 x 41.3 cm Kitchen Protector Sheets, Save Time & Clean Easily (Black)",5060082722691,nan,B08Q3J3GB6,2.74999999999999,0.9979999999999898,0.021484374999999903,600,0.21367521367521367,False,,3.0,BUNDLE (3x) - OK,EXCLUDED,WEAK,Weak evidence
693,BRIGHT & HOMELY FOIL CONTAINERS & LIDS 130MM X 101MM X 42MM 10 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012829,5060659231229,B08SMLV6C2,2.50833333333333,2.50833333333333,0.021438746438746402,400,0.27049180327868855,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
694,BRIGHT & HOMELY FOIL CONTAINERS & LIDS 148MM X 120MM X 45MM 8 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012812,5060659231229,B08SMLV6C2,2.50833333333333,2.50833333333333,0.021438746438746402,400,0.2716049382716049,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
695,BRIGHT & HOMELY FOIL ROASTING TRAY SQUARE 205MM X 205MM X 48MM 3 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012744,5060659231229,B08SMLV6C2,2.50833333333333,2.50833333333333,0.021438746438746402,400,0.22764227642276422,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
696,SOZALI 2 EASY FOOD BOX ASSORTED,"Sistema KLIP IT PLUS Leakproof Food Storage Containers | 2 x 1L & 2.2 L | Airtight, Stackable & Nestable Meal Prep Containers with Lids | School Lunch Boxes | BPA-Free | 3 Count",5060082721809,nan,B0DPNC1QMH,3.93833333333333,3.93833333333333,0.0214039855072463,100,0.20192307692307693,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
697,THE BIG CHEESE CAT & DOG REPELL CRYSTAL GEL 450ML,"Amber Home 43cm Shiny Copper Metal Coat Hanger 20pcs, Space Saving Rose Gold Metal Clothes Hangers with Notches, Heavy Duty Strong Metal Wire Hanger for Blouse Dress Shirt Jacket Pants",5036200126191,nan,B086YHDXMS,8.34541666666666,8.34541666666666,0.0213985042735042,100,0.17167381974248927,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
698,SPRING FLORAL CANDLE POTS SET OF 3,"Scented Candles Gift Set, Gifts for Women, 12 x 70 g Candles for Home Scented, Soy Wax Aromatherapy Candle Set, Ideal for Christmas, Birthday, Mother's Day, Valentine's Day, Dating, Yoga",5024418614029,nan,B0CDL986MM,7.16833333333333,7.16833333333333,0.0213980099502487,200,0.20909090909090908,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
